question_id,company_name,question,answer
K-Q180,기아,PBV는 어떤 고객에 적합한가요?,"PBV는 다양한 모델, 라인업 및 variation 을 기반으로 각 고객에 특화된 맞춤형 차량을 제공할 수 있습니다. 통상적으로 패신저 모델의 경우 택시 및 차량 호출 업종에 종사하는 고객에게, 카고 모델은 딜리버리 및 시설관리, 전기 · 가스 공급업 등 유틸리티 고객에게 적합합니다. 물론 비즈니스뿐 아니라 평소 일상에서 가족과 함께 차량을 활용한 다양한 활동을 영위하고 싶은 분들께도, 기존의 불편함을 최소화하고 탑승과 이동의 편의를 추구하는 교통약자에게도 자신 있게 추천 드립니다. 기아가 제공하는 다양한 상품 및 서비스를 통해 비즈니스 및 라이프스타일에 가장 적합한 차량을 찾아보시기 바랍니다."
K-Q181,기아,스마트 키 작동불량 시 비상 시동방법에 대해 알려주세요,"스마트 키 작동이 잘 안 되는 원인 · 내장된 배터리가 약한 경우 · 다른 차나 물건에 가려 전파 방해를 받은 경우 · 날씨가 매우 추운 경우 · 키 자체에 문제가 있거나, 차량내 수신기에 문제가 있는 경우  스마트키 배터리 방전 시 시동 방법 · 스마트 키 홀이 있는 차량 : 스마트 키 홀에 스마트 키를 꽂으면 시동 가능 · 스마트 키 홀이 없는 차량 : 스마트 키로 시동버튼을 직접 누르면 시동 가능  만약 버튼시동 타입으로 브레이크 페달이 뻑뻑해져서 눌려지지 않으며 시동도 걸리지 않는다면 차량 시동 OFF 상태에서 브레이크를 밟지 않고 시동버튼을 한 번 터치한 후 (ACC 상태) 다시 시동 버튼을 길게 10초 이상 누르면 비상 시동이 걸립니다."
K-Q182,기아,기아 전시차 및 시승차량은 어디에서 확인할 수 있나요?,"기아 홈페이지에서 전시차 및 시승예약서비스를 확인하실 수 있습니다. 단, 상황에 따라 시승차 및 전시차 현황이 상이할 수 있으니 영업점으로 확인 후 방문하여 주시기 바랍니다.  판매 네트워크 바로가기 > 시승 신청 바로가기 >"
K-Q183,기아,PBV와 상용차/LCV의 차이는 무엇인가요?,"PBV는 총소유비용 (TCO: Total Cost of Ownership) 이라는 제한적인 가치에 집중해 온 기존 상용차/LCV와 하드웨어 및 소프트웨어 측면에서 차별화됩니다. 먼저 하드웨어 관점에서는 전용 플랫폼을 통해 고객의 목적에 맞게 유연한 공간 구성이 가능한 혁신적인 차량을 전용 EV  라인업으로 공급할 것입니다. 소프트웨어 측면에서는 SDV (Software Defined Vehicle) 기반의 OTA (Over-The-Air) 업데이트를 통해 차량 관제, 차량 내 디스플레이 등 고객 비즈니스에 최적화된 소프트웨어 솔루션을 실시간으로 고객에게 제공할 것입니다. 이를 통해 고객은 여러 차량을 손쉽게 제어하고 업데이트하며, 서로 연결하는 등 마치 스마트폰처럼 자유롭게 차량을 활용할 수 있게 됩니다. 이를 통해 고객은 비즈니스 생산성과 효율성을 최적화함으로써 차량이 단순히 비즈니스의 보조 수단이 아닌 비즈니스 플랫폼으로 활용되는 경험을 얻게 될 것으로 기대합니다."
K-Q184,기아,스마트 키 배터리 교환방법에 대해 알려주세요,"스마트 키의 사용횟수와 기간에 따라 배터리 성능이 저하되었을 경우 배터리 교환이 필요합니다. 배터리 교환 시 차종별 스마트 키 배터리 용량을 확인 후 배터리를 구입하여 교환하시면 됩니다.  ① 리모컨 키(스마트 키)의 옆면 또는 아랫면에 일자 모양의 홈이 있습니다. 이 홈에 동전이나 일자 드라이버(-)와 같은 도구를 끼우신 후 살짝 비틀어 주시면 스마트키 뒷면의 건전지 커버가 분리되며, 내부에 동그란 수은 배터리가 확인 됩니다. ② 스마트키 규격에 맞는 새 배터리를 구입하셔서 교환하시면 됩니다. 수은 배터리는 대형 마트, 문구점에서 구입하실 수 있습니다. ③ 조립은 분해의 역순으로 하시면 됩니다. 배터리를 장착하신 후, 스마트키 뒷면의 건전지 커버를 장착해 주시기 바랍니다. 단, 스마트 키 내부의 회로는 정전기 등에 약하며, 직접 교체가 어려운 경우 오토큐에서 점검 및 교환을 의뢰하시기 바랍니다."
K-Q185,기아,차량 견적을 받는 방법은 무엇인가요?,"차량 견적은 기아 홈페이지에서 간단히 이용이 가능합니다. 홈페이지에서는 차량 판매가격과 옵션을 선택하여 견적을 이용하실 수 있습니다. 또한, 홈페이지 로그인을 하시면 할부 및 차량에 대한 세금 등을 포함한 상세 견적을 이용하실 수 있습니다.  아울러, 자세한 문의는 구매상담 전용회선(1588-1100) 또는 가까운 지점/대리점으로 문의하여 주시기 바랍니다. 견적 내기 바로가기 >"
K-Q186,기아,출시 예정일은 어떻게 되나요?,"최초 전용 PBV인 중형 The Kia Concept PV5가 2025년 하반기, 대형급에 해당하는 The Kia Concept PV7가 2027년 출시 예정입니다. 이후 다양한 모델이 순차적으로 개발 및 출시될 계획입니다."
K-Q187,기아,"내비게이션 업데이트는 어디서, 어떻게 하나요?","내비게이션 업데이트는 기아멤버스 홈페이지에 접속하시어 이용하실 수 있습니다.  업데이트 시 유의사항 ① 시동 스위치 ON 하여 내비게이션이 켜진 경우에도 업데이트 가능합니다. (주의 : 차량 전원을 사용하는 경우 배터리 충전량이 충분한 상태에서 업데이트를 진행하는 것을 권장합니다.) ② 업데이트 중 내비게이션 전원이 차단되거나, 미디어를 제거할 경우 정상 동작하지 않을 수 있습니다. (주의 : 시동 버튼 ON 상태에서 업데이트 중 시동을 걸 경우에도 내비게이션 전원이 차단될 수 있습니다.)  * 도로/카메라/명칭/주소/전화번호 등의 신규 지도 등록 또는 오류가 있다면 아래 URL을 클릭하시어 제보해 주십시오. 내비게이션/빌트인 캠 업데이트 지도개선요청"
K-Q188,기아,차량대금 신용카드 결제 시 본인 이외 카드로 결제 가능한가요?,"차량 구매자가 개인인 경우 본인 카드만 이용이 가능하며, 계약자가 본인 외 1인인 경우 본인 외 1인의 카드도 허용됩니다. 개인사업자인 경우 사업자명의 및 대표자 본인카드, 법인인 경우 법인명의 카드만 사용이 가능합니다.  신용카드 결제 범위 · 단독개인명의 : 본인 신용카드, 체크카드만 사용가능 (가족카드, 기프트카드(상품권) 불가) · 공동명의 : 공동명의자 카드 사용가능, (공동명의자가 개인사업자일 경우 사업자 카드 불가) · 개인사업자 : 사업자, 대표자 개인카드만 가능 (개인 사업자의 기업카드, 공동사업자 유선승인) · 법인사업자 : 법인신용카드만 사용가능 (개인 신용카드 불가) 법인기명식카드 → 대표이사, 직원, 사외이사 : 재직증명서, 법인등기부등본 첨부)  * 여신전문금융업법에 의거하여 신용카드는 명의자의 사용 동의 여부를 불문하고 타인의 카드를 양도하여 사용할 수 없기 때문에 본인 명의 신용카드로만 결제 가능합니다."
K-Q189,기아,Kia PBV 플랫폼만의 특성은 무엇인가요?,"PBV 전용 플랫폼은 중량물 적재와 주행거리가 많은 B2B 사업자 특성을 고려하여 고강성 고내구성을 확보하였습니다. 또한 사업자의 화물적재 및 승하차가 편리하도록 저상형으로 개발된 비즈니스 친화적 신규 플랫폼입니다. PBV 전용 플랫폼은 E-GMP까지 이어져온 현대차그룹의 안전 헤리티지를 계승하였습니다. 기존 시장에서 통용되던 ICE 플랫폼 기반의 전동화 플랫폼 방식과 달리, 기아 PBV는 전용 플랫폼을 적용함으로써 성능과 공간 활용성이 개선된 진보된 고객 경험을 제공할 것입니다."
K-Q190,기아,EV6의 충전 도어 안에 번개 모양의 버튼은 무슨 기능인가요?,"EV6의 충전 도어 內 번개 모양 버튼은 즉시 충전 버튼입니다. 만약에 예약 충전을 해지하고, 즉시 충전으로 전환하고 싶을 경우에는 해당 버튼을 2초 이상 누르면 예약 충전이 자동으로 해지되며 즉시 충전으로 전환됩니다. "
K-Q191,기아,점화플러그 교환주기에 대해 알려주세요,"점화플러그 교환 주기는 통상 매 20,000km, 백금플러그는 매 60,000~70,000km에 교환해 주는데차량 운행이 가혹 조건이면 교환 주기가 빨라질 수 있습니다. 반드시 차량 인도시 함께 받으셨던 사용설명서 정기점검 주기표를 참조하여 주시기 바랍니다. (차종 별로 점검과 교환주기가 다를 수 있음)  * 점화플러그가 불량할 경우 유해 배출가스량이 증가하고 엔진 부조현상이 발생될 수 있으므로교환주기 또는 차량상태 등에 따라 점검하여 주시기 바랍니다."
K-Q192,기아,장애인차량을 타인에게 어떻게 양도 할 수 있나요?,"장애인 차량을 일반인에게 양도할 경우 개별소비세 면제 차량 취득 후 5년 이내 장애인이 아닌 일반인에게 양도할경우에는 양도시점에서 개별소비세가 부과됩니다  장애인에게 양도할 경우 양수자에게 면세반출 관련 구비서류를 제출받아 양도일이 속하는 달의 다음 달 말까지관할 세무서에 신고하여야 하며 , 신고하지 않은 경우 개별소비세가 징수됩니다.  * 자세한 내용은 관할 관청으로 문의바랍니다."
K-Q193,기아,충전 인프라는 준비되고 있나요?,"PBV는 100% 전용 전기차 플랫폼을 기반으로 하므로 기존 승용 EV와 동일한 충전 인프라를 사용하실 수 있습니다. 더하여 현재 국내외 급속/초급속 충전 관련 투자가 지속적으로 이루어지고 있으며, EV 보급 확대에 발맞춰 충전 인프라도 고도화되고 있으므로 충전 편의성은 계속 증대될 것입니다."
K-Q194,기아,전기차 충전기 연결 후 고전압(고전압) 배터리가 충전 안되면 어떻게 해야 하나요?,"차량의 충전 관리 설정을 확인하십시오. (예 : 예약 충전이 설정되어 있는 경우 완속 충전기 및 휴대용 충전기를 연결해도 즉시 충전이 되지 않습니다.)  · 완속 충전기, 휴대용 충전기, 급속 충전기의 작동 상태를 확인하십시오. (충전 작동 상태를 표시하는 방법은 각 충전기 제조사마다 상이할 수 있습니다.)  · 충전이 안 되어 계기판에 충전 관련 경고문이 표시되면, 해당 경고문 설명 내용을 확인하십시오. 자세한 내용은 편의 장치 「LCD 표시창」을 참고하십시오.  · 정상으로 작동하는 다른 충전기를 연결했을 때, 이전과 동일하게 충전이 되지 않으면, 가까운 자사 직영 서비스센터나 서비스 협력사에서 점검 및 정비를 받으십시오."
K-Q195,기아,완속 충전 케이블은 언제 사용하나요?,일부 완속 충전기는 관리의 어려움 등의 이유로 충전 케이블 미 설치 이런 경우 개인용 완속 충전 케이블 사용  
K-Q196,기아,공조 장치용 에어필터(에어컨 필터) 점검 및 교체는 어떻게 하나요?,"공조 장치용 에어필터(에어컨 필터)는 매 15,000km마다 정기적으로 교체하고 대기오염이 심한 도시지역이나 먼지가 많은 비포장도로 등을 장기간 운행하는 경우 수시로 점검하여 조기에 교체하시는 것이 좋습니다.  필터 교체 방법 ① 글로브 박스를 열고 오른쪽 옆면의 지지대를 분리한다. ② 글로브 박스의 좌/우에 있는 스토퍼를 분리한다. ③ 공조 장치용 에어필터 받침대 커버의 오른쪽 끝을 잡아당겨 빼낸다. ④ 공조 장치용 에어필터를 교체하고 조립은 분해의 역순으로 한다. "
K-Q197,기아,개명을 했는데 기아에 제공된 개인정보 변경 방법은 무엇인가요?,"개명 후 회원정보 변경은 당사 기아 홈페이지 또는 고객센터(080-200-2000)에서 가능합니다.  기아 홈페이지에서 변경 할 경우 '마이페이지 > 회원정보 수정'에서 가능합니다. 이름 변경 시에는 ‘아이핀 인증하기’ 또는 ‘휴대폰으로 인증하기’를 통해 실명인증 후 변경하실 수 있습니다.  * 홈페이지 사용을 할 수 없거나, 위와 같은 방법으로 진행 시 정상적으로 변경이 되지 않을 경우 고객센터(080-200-2000)로 문의하여 주시기바랍니다. 회원정보 수정 바로가기 >"
K-Q198,기아,"기존 App은 사용이 불가한가요? (MyKia, Kia Connect, Kia Digital Key, Kia Owner's Manual)","새롭게 통합된 ""Kia App""에서 다양한 기능을 한 번에 이용하실 수 있습니다.
기존 App은 사전 안내 후 종료 예정으로 통합된 Kia App 설치하여 이용하시면 기존 계정 정보 그대로 편리하게 이용하실 수 있습니다."
K-Q199,기아,기아가 생각하는 PBV 시장의 규모와 판매 목표는 어느 정도인가요?,"기아 PBV는 초기 진입 시 기존 LCV 시장에서의 경쟁이 불가피할 것입니다. 현재도 지속 성장중인 LCV 시장은 ’30년 350만대 수준으로 성장할 것으로 예상되며, 이 중 유럽, 북미, 한국 등 선진시장 중심으로 150만 대 규모의 전동화 수요가 발생할 것으로 추정됩니다. 기아는 순차적 PBV 라인업 확대를 통해 ‘30년 기준 30만대 판매를 목표로 비즈니스를 준비하고 있습니다."
